
英国 · 本土,#genre#
海岛氛围 ,https://d3fe47ml3w3qj1.cloudfront.net/playlist.m3u8
动漫频道 ,https://d1isoijd9dbbf7.cloudfront.net/playlist.m3u8
杰米·奥利弗  [Geo-blocked],https://pb-gxzycliwq14lw.akamaized.net/Jamie_Oliver.m3u8
JOJO的奇妙冒险 ,https://d2kqaqstkr42e1.cloudfront.net/playlist.m3u8
CJ ENM韩剧 ,https://d2fdocl6hmu0hh.cloudfront.net/dfa54c7d_1154_425d_a2b8_6ea994157976/hls/playlist.m3u8
韩剧+ ,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=US1700017NM&channel_id=newid_271&tp=samsung_tvplus
CJ ENM韩食 ,https://dmxcualdgbo80.cloudfront.net/b2c874a8_68b3_49cb_9435_0264a4d32e4a/hls/playlist.m3u8
CJ ENM韩流流行乐 ,https://d3kmrn2mstrnk5.cloudfront.net/f4acc9ba_daae_4ed0_b836_32126cead919/hls/playlist.m3u8
CJ ENM韩国故事 ,https://d50a1g0nh14ou.cloudfront.net/e91c6419_2e45_4f6c_a646_b912658d73b8/hls/playlist.m3u8
Kidoodle.TV ,https://amg07653-apmc-amg07653c9-samsung-us-8740.playouts.now.amagi.tv/playlist.m3u8
更多欢笑 ,https://d3tf2qfyke992n.cloudfront.net/v1/scripps_laffmore_1/samsungheadend_us/latest/main/hls/playlist.m3u8
交易经典版 ,https://d35koolwpjpqaf.cloudfront.net/playlist.m3u8
Lifetime爱情与戏剧电影 ,https://d1s7megtamek6r.cloudfront.net/Lifetime_Love_and_Drama.m3u8
洛杉矶小女人  [Geo-blocked],https://pb-dg3i75yovavc4.akamaized.net/Little_Women_LA.m3u8
Live PD呈现 ,https://d8o79xse42g9s.cloudfront.net/Live_PD_Presents.m3u8
FOX实时新闻  [Geo-blocked],https://pb-k5p02dtnr2162.akamaized.net/LiveNOW_from_FOX.m3u8
本地生活 ,https://dnmfq3sh1jipj.cloudfront.net/DisneyLocalish.m3u8
爱自然4K (2160p) [Geo-blocked],https://pb-ehs1glsha1juy.akamaized.net/Love_Nature_4K.m3u8
爱宠物 ,https://d31r8y66tn175.cloudfront.net/Love_Pets.m3u8
豪华壁炉氛围  [Geo-blocked],https://pb-0yvknepz2ngjh.akamaized.net/playlist.m3u8
麦哲伦TV现在时  [Geo-blocked],https://pb-5evqkeieu3o6d.akamaized.net/Magellan_TV_Now.m3u8
马克·罗伯TV ,https://d217xu4o9hejvm.cloudfront.net/playlist.m3u8
配对·结婚·见面  [Geo-blocked],https://pb-zrn69przatyzi.akamaized.net/Matched_Married_Meet.m3u8
食肉者 ,https://d7hbn1ntae5ib.cloudfront.net/playlist.m3u8
午夜pulp ,https://d18l78mi5ujmqr.cloudfront.net/playlist.m3u8
军事英雄 ,https://d25lps4m0jar17.cloudfront.net/Military_Heroes.m3u8
百万美元梦想之家  [Geo-blocked],https://pb-tc6lcocnesxgi.akamaized.net/playlist.m3u8
米拉麦克斯频道  [Geo-blocked],https://pb-w5d3w3kisxahy.akamaized.net/playlist.m3u8
MLB频道  [Geo-blocked],https://pb-2y9ox4r1fy550.akamaized.net/playlist.m3u8
月亮虫 ,https://dq2a9ghraf7sw.cloudfront.net/Moonbug.m3u8
MotoGP频道 ,https://d1kqz1q7knpsue.cloudfront.net/MotoGP.m3u8
山野男人  [Geo-blocked],https://pb-tc97nokxg85ph.akamaized.net/Mountain_Men.m3u8
电影球  [Geo-blocked],https://pb-wmei1j77c66s0.akamaized.net/MovieSphere.m3u8
憨豆先生动画版 ,https://d2t1w90tnft92.cloudfront.net/Mr_Bean_Animated.m3u8
野兽先生 ,https://d1uoaa28av70en.cloudfront.net/playlist.m3u8
神秘科学剧场3000 ,https://d1c73nj8qxp55a.cloudfront.net/Mystery_Science_Theater_3000.m3u8
神话24/7  [Geo-blocked],https://pb-dq7godyssgjuz.akamaized.net/Mythical247.m3u8
MyTime电影网 ,https://mytimeuk-rakuten-samsung.amagi.tv/playlist.m3u8
火影忍者 ,https://d21vn5eki5qsdi.cloudfront.net/playlist.m3u8
NASCAR频道 ,https://dzz957bqk62e8.cloudfront.net/NASCAR.m3u8
国家讽刺  [Geo-blocked],https://pb-4l6m6c7pca5dy.akamaized.net/playlist.m3u8
NBC LX家居 ,https://dn7vkzd5khpp3.cloudfront.net/master.m3u8
NBC新闻现在时  [Geo-blocked],https://pb-o6czxr182vtiv.akamaized.net/master.m3u8
NBC体育现在时 ,https://d1m1xk35ma8qfl.cloudfront.net/master.m3u8
NESN国度 ,https://d1yhx4ygpfwmgm.cloudfront.net/v1/fast/nesnsamsungtvplus/772bf582-9476-4a30-a4c4-ba1c0839f167.m3u8
新韩国电影 ,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=USAJ30000122O&channel_id=newid_342&tp=samsung_tvplus
新韩流流行乐 ,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=USAJ3000013FJ&channel_id=newid_338&tp=samsung_tvplus
Newsmax 2 ,https://newsmax-samsungus.amagi.tv/playlist.m3u8
NFL频道  [Geo-blocked],https://pb-we3ltka9xobj6.akamaized.net/master.m3u8
NHRA TV ,https://d265y4sk8257lt.cloudfront.net/nh.m3u8
Telemundo新闻现在时  [Geo-blocked],https://pb-21qh1uz4mmkrs.akamaized.net/master.m3u8
海洋氛围4K (2160p) [Geo-blocked],https://pb-vt93jy06rfty1.akamaized.net/SONOS45.m3u8
拖车行动 ,https://d14kyo3ex6k293.cloudfront.net/playlist.m3u8
户外美国 ,https://d1e354daam8g5r.cloudfront.net/playlist.m3u8
外球 ,https://d3o593mz1glx8d.cloudfront.net/OuterSphere_US.m3u8
OUTflix电影 ,https://dg37ei3o66x3s.cloudfront.net/OutTV_US.m3u8
户外TV ,https://desdobebr2wri.cloudfront.net/Outside.m3u8
加时赛 ,https://d1a8aq6t30gkqj.cloudfront.net/v1/amc_overtime_1/samsungheadend_us/latest/main/hls/playlist_hd.m3u8
Pac 12内幕 ,https://pac12-samsungus.amagi.tv/playlist.m3u8
PBS鉴宝路演  [Geo-blocked],https://pb-ft51qiiwihqtb.akamaized.net/PBS_Antiques_Roadshow.m3u8
PBS数字工作室 ,https://d1l4qxz5lz9v2h.cloudfront.net/10501/88886029/hls/master.m3u8?ads.xumo_channelId=88886029
PBS美食 ,https://d3w43rc3ob044a.cloudfront.net/PBS_Food.m3u8
PBS家谱 ,https://d21xx25clbv3i1.cloudfront.net/PBS_Genealogy.m3u8
PBS自然 ,https://d3mr43kyql7wgk.cloudfront.net/PBS_Nature.m3u8
PBS旅行 ,https://d3hqevbyoxtkoi.cloudfront.net/PBS_Travel.m3u8
PGA巡回赛  [Geo-blocked],https://pb-783hpus5r91wv.akamaized.net/playlist.m3u8
匹克球TV  [Geo-blocked],https://pb-p82n52ztxtyz8.akamaized.net/PickleballTV.m3u8
pocket.watch 游戏开始 ,https://dl74gpgmnb7i8.cloudfront.net/pocketwatch_GameOn.m3u8
宝可梦  [Geo-blocked],https://pb-xs4ais85724vy.akamaized.net/Pokeman.m3u8
动力国度 ,https://d1g3ue0w0jg45k.cloudfront.net/POWERNATION.m3u8
天桥骄子  [Geo-blocked],https://pb-w5i1ok5f9169m.akamaized.net/Project_Runway.m3u8
追求UP ,https://d1p1siomv3cm7b.cloudfront.net/playlist.m3u8
法特玛古尔的错 ,https://d1lnbiqw2cduwy.cloudfront.net/que_culpa_tiene_fatmagul.m3u8
赛车手精选 ,https://d85qrcmltdfp8.cloudfront.net/MAVTV_Select.m3u8
瑞秋·雷呈现 ,https://dhy1wwavvr8nc.cloudfront.net/Rachel_Ray_Presents.m3u8
雨天氛围 ,https://d2fbuk9n5icao0.cloudfront.net/playlist.m3u8
复古狂潮 ,https://d2nqmwm1ndpgi2.cloudfront.net/playlist.m3u8
Revry ,https://d36jpyyja698yd.cloudfront.net/playlist.m3u8
RIG TV ,https://d3czphc6lk67kh.cloudfront.net/RIG_TV.m3u8
Roku体育频道 ,https://d3ialx0k0mla2a.cloudfront.net/Roku_Sports_Channel.m3u8
Rovr宠物  [Geo-blocked],https://pb-vbv1er6nemjg9.akamaized.net/Rovr_Pets.m3u8
莱恩和朋友 ,https://d3a0tomzw8z726.cloudfront.net/Ryan_and_Friends.m3u8
塞勒姆新闻频道  [Geo-blocked],https://pb-v4mil672yaqlk.akamaized.net/Salem_News_Channel.m3u8
Sensical少儿 ,https://d1p10fe1a9f857.cloudfront.net/Sensical_Jr.m3u8
Sensical创客 ,https://d2dxg18pxtlgy0.cloudfront.net/Sensical_Makers.m3u8
K系列·前沿 ,https://d3mznj2vub522l.cloudfront.net/playlist.m3u8
K系列·心动 ,https://d28efmnqar6ea8.cloudfront.net/playlist.m3u8
K系列·经典 ,https://d2uvezlpjwbhrx.cloudfront.net/playlist.m3u8
黑色色调  [Geo-blocked],https://pb-mn2nw2xfj5wcy.akamaized.net/Shades_of_Black.m3u8
Shout! TV ,https://d1s1wrpgemt9re.cloudfront.net/Shout_TV.m3u8
SLVR ,https://dnwqx9ivbd7ay.cloudfront.net/bbb/samshow/samshow.m3u8
Smosh ,https://d2awq8rdysdj3u.cloudfront.net/playlist.m3u8
SportsGrid ,https://sportsgrid-samsungus.amagi.tv/playlist.m3u8
风暴氛围 ,https://d23gs0zonql31y.cloudfront.net/playlist.m3u8
超市大扫荡  [Geo-blocked],https://pb-zp5s7cka1vjrd.akamaized.net/Supermarket_Sweep.m3u8
冲浪者TV ,https://dgwfm675921lp.cloudfront.net/playlist.m3u8
沼泽人  [Geo-blocked],https://pb-fbdfahhani6sz.akamaized.net/Swamp_People.m3u8
Tastemade  [Geo-blocked],https://pb-rlo4if9lnjthw.akamaized.net/Tastemade.m3u8
Tastemade家居 ,https://d3ca4qxsdzlrju.cloudfront.net/Tastemade_Home.m3u8
Tastemade旅行 ,https://d6ef3usc6d9cl.cloudfront.net/Tastemade_Travel.m3u8
液体战队 ,https://d3qzt5cx2j8lfl.cloudfront.net/playlist.m3u8
美国队TV ,https://d8b6mh9us4zvx.cloudfront.net/TEAM_USA_TV.m3u8
TED ,https://d1b16tvvxk3tnu.cloudfront.net/TED.m3u8
网球频道2  [Geo-blocked],https://pb-vuh0zokcxo4al.akamaized.net/T2.m3u8
精神病院（电影） ,https://d1i3g4v4xlfhad.cloudfront.net/The_Asylum.m3u8
橡树岛诅咒  [Geo-blocked],https://pb-jx22izjb024ns.akamaized.net/The_Curse_of_Oak_Island.m3u8
设计网络 ,https://d4483wsd7yl91.cloudfront.net/The_Design_Network.m3u8
第一频道  [Geo-blocked],https://pb-7dne0wn288z2f.akamaized.net/The_First.m3u8
国会山  [Geo-blocked],https://pb-aq5tqlshz44jr.akamaized.net/playlist.m3u8
杰克·汉纳频道  [Geo-blocked],https://pb-tdmd4j4zqfssc.akamaized.net/The_Jack_Hanna_Channel.m3u8
吉姆·罗姆秀 ,https://d38ng35fgglvfs.cloudfront.net/The_Jim_Rome_Show.m3u8
乐高频道 ,https://dh18i7whff86v.cloudfront.net/index.m3u8
玛莎·斯图尔特频道 ,https://d1ob22c3xga9bf.cloudfront.net/Martha_Stewart_.m3u8
NBA频道  [Geo-blocked],https://pb-5pdyic0cu7tri.akamaized.net/NBA.m3u8
宠物集合  [Geo-blocked],https://pb-jc9emctsujawo.akamaized.net/playlist.m3u8
Spotify的The Ringer ,https://d34e6a6i7rp7yc.cloudfront.net/SONO91_Spotify.m3u8
尝试兄弟 ,https://d173iv46agmwo9.cloudfront.net/playlist.m3u8
威廉·夏特纳之未解之谜  [Geo-blocked],https://pb-ii1ggyq6hduy9.akamaized.net/playlist.m3u8
Sorry女孩TV ,https://d11iia85bv1ffj.cloudfront.net/playlist.m3u8
旧屋改造  [Geo-blocked],https://pb-qmu0m4a1cb5dj.akamaized.net/This_Old_House.m3u8
旧屋改造创客 ,https://d1v8bveimipl8w.cloudfront.net/This_Old_House_Makers.m3u8
TMZ  [Geo-blocked],https://pb-ryciga1q62u8o.akamaized.net/TMZ.m3u8
TNA摔角 ,https://dpltey7dr5q2g.cloudfront.net/TNA_Wrestling.m3u8
今日全天候 ,https://d37kx062o4ii0p.cloudfront.net/master.m3u8
托尼·罗宾斯  [Geo-blocked],https://pb-qon3pgefgm0aj.akamaized.net/playlist.m3u8
UFC  [Geo-blocked],https://pb-ljudrmfw5j68n.akamaized.net/playlist.m3u8
不败体育频道 ,https://d1t5afz6qed3xk.cloudfront.net/Unbeaten.m3u8
未解之谜 ,https://d3ify425qsio2d.cloudfront.net/playlist.m3u8
宇宙谜团解密  [Geo-blocked],https://pb-frhhb6b56246j.akamaized.net/The_Universe.m3u8
今日美国  [Geo-blocked],https://usatodaynews-samsungus-tsv2-ghkcu.amagi.tv/playlist.m3u8
范海辛 ,https://dfis0p7athkt.cloudfront.net/Van_Helsing.m3u8
Vevo乡村  [Geo-blocked],https://pb-xrdbj9zdgm6ez.akamaized.net/Vevo_Country.m3u8
Vevo乡村回顾 ,https://dtpafgv4jlncv.cloudfront.net/mt/rsu/v1/channel/AZlegsFKILvcvwCBYqT4vQ-V2/index.m3u8
Vevo嘻哈 ,https://d3vgs3ro3x6v8a.cloudfront.net/Vevo_Hip_Hop.m3u8
Vevo拉丁 ,https://d1vgg34wqvwdqj.cloudfront.net/Vevo_Latino.m3u8
Vevo流行 ,https://d2n5ee9u100agb.cloudfront.net/Vevo_Pop.m3u8
Vevo节奏蓝调 ,https://d1hf773q57zx9s.cloudfront.net/Vevo_R_B.m3u8
Vevo复古摇滚 ,https://d2hdqrshyzxswl.cloudfront.net/Vevo_Retro_Rock.m3u8
VICE ,https://d1ocru52bkg5e9.cloudfront.net/VICE.m3u8
胜利+ ,https://d2otd2h2i5t24h.cloudfront.net/Victory_National.m3u8
WAPA+ ,https://d15svg0m77868y.cloudfront.net/v1/hemisphere_wapaplus_1/samsungheadend_us/latest/main/hls/playlist.m3u8
Waypoint TV ,https://djb4ma5fajjay.cloudfront.net/Waypoint_TV.m3u8
西部之旅  [Geo-blocked],https://pb-idvkhrn30b0jf.akamaized.net/cw.m3u8
狂野西部TV  [Geo-blocked],https://pb-7m2kwpwgu3dqf.akamaized.net/playlist.m3u8
野生地球 ,https://dqga3jatxofgx.cloudfront.net/WildEarth.m3u8
Willow体育 ,https://d36r8jifhgsk5j.cloudfront.net/Willow_TV.m3u8
冬日氛围 ,https://d11iakikomyd5e.cloudfront.net/playlist.m3u8
大淘汰Xtra ,https://djoigjo2g1xzo.cloudfront.net/Wipeout_Xtra.m3u8
女子体育网络 ,https://d39accvx65hq9o.cloudfront.net/Womens_Sports_Network.m3u8
世界扑克巡回赛  [Geo-blocked],https://pb-41uwb26l8gvwx.akamaized.net/World_Poker_Tour.m3u8
全球最恶杀手  [Geo-blocked],https://pb-b62f663v8jteu.akamaized.net/Worlds_Most_Evil_Killers.m3u8
WSOC夏洛特  [Geo-blocked],https://d1q60ra9vxbqm1.cloudfront.net/playlist.m3u8
WWE巨星中心 ,https://dpv6ceilvhyrw.cloudfront.net/playlist.m3u8
XITE热歌 ,https://d726x48n2pd5h.cloudfront.net/XITE_Hits.m3u8
XITE放松一下 ,https://dvnftgdlbnemm.cloudfront.net/XITE_Just_Chill.m3u8
XITE新拉丁 ,https://d3bsgqzbpkrvbb.cloudfront.net/XITE_Nuevo_Latino.m3u8
XITE节奏蓝调经典  [Geo-blocked],https://pb-bakywpoa0kn1n.akamaized.net/XITE_RnB_Classic_Jams.m3u8
XITE雷鬼氛围 ,https://dw2m7yrngfg8c.cloudfront.net/XITE_Reggae_Vibes.m3u8
XITE摇滚金属 ,https://d198ro05q94rc4.cloudfront.net/XITE_Rock_On.m3u8
XITE永恒拉丁 ,https://d1xc25jm9e0l4b.cloudfront.net/XITE_Siempre_Latino.m3u8
探索 ,https://depdwjha9qyli.cloudfront.net/Xplore.m3u8
雅虎财经 ,https://yahoo-samsung.amagi.tv/playlist.m3u8
雅虎体育网络 ,https://d7vulbd7rxo7j.cloudfront.net/Yahoo_Sports_Network.m3u8
游戏王 ,https://dwgcgcahlni2h.cloudfront.net/playlist.m3u8
ZooMoo ,https://d1bpufuvfayfg8.cloudfront.net/ZooMoo.m3u8



美国 · XUMO,#genre#

天气频道Now  [Geo-blocked],https://accuweather-xumo.amagi.tv/playlist.m3u8
婚礼全纪录,https://amc-allweddings-1-us.xumo.wurl.tv/playlist.m3u8
美国测试厨房  [Geo-blocked],https://amg01420-americastestkitchen-amg01420c1-xumo-us-878.playouts.now.amagi.tv/playlist.m3u8
美国忍者勇士 ,https://xumo-drct-ch812-n4996.fast.nbcuni.com/live/master.m3u8
PBS鉴宝路演 ,https://amg00953-pbsusa-antiroadshow-xumo-x6ud5.amagi.tv/playlist.m3u8
英国鉴宝路演,https://bbc-antiquesroadshowuk-1-us.xumo.wurl.tv/playlist.m3u8
幕后  [Geo-blocked],https://fuse-backstage-xumo.amagi.tv/playlist.m3u8
海滩救护队  [Geo-blocked],https://baywatch-xumo.amagi.tv/playlist.m3u8
BBC地球 ,https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist.m3u8
BBC 不可能,https://bbc-impossible-1-us.xumo.wurl.tv/playlist.m3u8
BBC 巅峰拍档 ,https://amg00793-amg00793c5-xumo-us-2664.playouts.now.amagi.tv/bbcstudios-bbctopgear8min-all/playlist.m3u8
beIN体育XTRA ,https://bein-xtra-xumo.amagi.tv/playlist.m3u8
Big 12体育工作室 ,https://amg01258-raycom-amg01258c7-xumo-us-5514.playouts.now.amagi.tv/playlist.m3u8
Bravo宝库 ,https://xumo-xumoent-vc-114-x0p7i.fast.nbcuni.com/live/master.m3u8
CBC新闻 ,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master.m3u8
名人猜名游戏  [Geo-blocked],https://amg00353-amg00353c19-xumo-us-2608.playouts.now.amagi.tv/lionsgate-clbng/playlist.m3u8
圆圈 ,https://circle-xumo.amagi.tv/playlist.m3u8
喜剧动力 ,https://linear-903.frequency.stream/dist/xumo/903/hls/master/playlist.m3u8
烹饪之乡频道  [Geo-blocked],https://amg01420-amg01420c5-xumo-us-3817.playouts.now.amagi.tv/playlist.m3u8
手工TV ,https://linear-492.frequency.stream/dist/xumo/492/hls/master/playlist.m3u8
指定幸存者  [Geo-blocked],https://amg00353-amg00353c40-xumo-us-4839.playouts.now.amagi.tv/playlist.m3u8
神秘博士经典,https://bbc-classicdrwho-1-us.xumo.wurl.tv/playlist.m3u8
塞萨尔·米兰之狗语者  [Geo-blocked],https://amg01201-cinedigm-amg01201c30-xumo-us-2277.playouts.now.amagi.tv/cinedigm-dogwhisperer-hls/playlist.m3u8
鸽子频道 ,https://linear-896.frequency.stream/dist/xumo/896/hls/master/playlist.m3u8
狮门Ebony TV  [Geo-blocked],https://amg00353-lionsgatestudios-amg00353c11-xumo-us-2108.playouts.now.amagi.tv/EbonyTV-pl/playlist.m3u8
埃斯特雷拉TV ,https://estrellatv-xumo.amagi.tv/playlist.m3u8
家庭问答经典 ,https://amg00145-amg00145c3-xumo-us-3802.playouts.now.amagi.tv/playlist.m3u8
Filmex  [Geo-blocked],https://filmex-filmex-xumo.amagi.tv/playlist.m3u8
Filmex经典  [Geo-blocked],https://filmex-filmexclasico-xumo.amagi.tv/playlist.m3u8
叉与飞行 ,https://amg00346-vizioono-forkandfligt-xumo-us.amagi.tv/playlist.m3u8
FOX体育  [Geo-blocked],https://amg02855-foxsports-amg02855c1-xumo-us-1755.playouts.now.amagi.tv/Fox-Sports-AmazonNews/playlist.m3u8
FOX天气 ,https://foxweather-xumo.amagi.tv/playlist.m3u8
蒙提·唐园艺,https://all3media-gardening-with-monty-don-us.xumo.wurl.tv/playlist.m3u8
GustoTV ,https://gusto-xumo.amagi.tv/playlist.m3u8
Hi-Yah! ,https://linear-59.frequency.stream/dist/xumo/59/hls/master/playlist.m3u8
家居满溢 ,https://amg00090-blueantllc-homefull-xumo-rn9cd.amagi.tv/playlist.m3u8
调查频道 ,https://amg00346-vizioono-investigation-xumo-us.amagi.tv/playlist.m3u8
Hi-Yah! ,https://linear-59.frequency.stream/dist/xumo/59/hls/master/playlist.m3u8
家居满溢 ,https://amg00090-blueantllc-homefull-xumo-rn9cd.amagi.tv/playlist.m3u8
调查频道 ,https://amg00346-vizioono-investigation-xumo-us.amagi.tv/playlist.m3u8
灵犬莱西 ,https://xumo-xumoent-ch833-p47sj.fast.nbcuni.com/live/master.m3u8
拉丁氛围  [Geo-blocked],https://amg00375-fusemedia-latinovibes-xumo-qyjhw.amagi.tv/playlist.m3u8
留给比弗 ,https://xumo-xumoent-ch826-z0h0h.fast.nbcuni.com/live/master.m3u8
草原小屋 ,https://xumo-xumoent-vc-121-ghge7.fast.nbcuni.com/live/master.m3u8
爱自然  [Geo-blocked],https://amg01515-amg01515c26-xumo-us-4765.playouts.now.amagi.tv/playlist.m3u8
midsomer谋杀案,https://all3media-midsomer-1-us.xumo.wurl.tv/playlist.m3u8
百万房产宝库 ,https://xumo-xumoent-ch838-coy7x.fast.nbcuni.com/live/master.m3u8
Motorvision ,https://mvg-mv-xumo.otteravision.com/mvg/mv/mv.m3u8
电影球 ,https://amg00353-lionsgatestudio-moviesphere-xumo-zh5u0.amagi.tv/playlist.m3u8
女作家谋杀案 ,https://xumo-xumoent-vc-119-t7wx7.fast.nbcuni.com/live/master.m3u8
神秘科学剧场3000  [Geo-blocked],https://amg00163-shoutfactory-mst3k-xumo-r2pwd.amagi.tv/playlist.m3u8
纳什·布里奇斯频道  [Geo-blocked],https://amg00353-amg00353c35-xumo-us-3804.playouts.now.amagi.tv/playlist.m3u8
NBC喜剧宝库 ,https://xumo-xumoent-vc-105-z0vpm.fast.nbcuni.com/live/master.m3u8
NBC新闻现在时 ,https://xumo-drct-nbcnn-ir8ze.fast.nbcuni.com/live/master.m3u8
NBC体育 ,https://xumo-xumoent-vc-122-sjv70.fast.nbcuni.com/live/master.m3u8
忍者小子TV,https://playworksdigital-ninjakidztv-1-us.xumo.wurl.tv/playlist.m3u8
Nosey坦白,https://nosey-confessbynosey-1-us.xumo.wurl.tv/playlist.m3u8
户外美国 ,https://linear-600.frequency.stream/dist/xumo/600/hls/master/playlist.m3u8
外球  [Geo-blocked],https://amg00353-amg00353c17-xumo-us-2554.playouts.now.amagi.tv/lionsgate-otspr-xumo/playlist.m3u8
PBS自然  [Geo-blocked],https://amg01597-wnetnewyorkpubl-pbsnature-xumo-8xorq.amagi.tv/playlist.m3u8
PokerGO ,https://linear-426.frequency.stream/dist/xumo/426/hls/master/playlist.m3u8
NBC喜剧宝库 ,https://xumo-xumoent-vc-105-z0vpm.fast.nbcuni.com/live/master.m3u8
NBC新闻现在时 ,https://xumo-drct-nbcnn-ir8ze.fast.nbcuni.com/live/master.m3u8
NBC体育 ,https://xumo-xumoent-vc-122-sjv70.fast.nbcuni.com/live/master.m3u8
忍者小子TV,https://playworksdigital-ninjakidztv-1-us.xumo.wurl.tv/playlist.m3u8
Nosey坦白,https://nosey-confessbynosey-1-us.xumo.wurl.tv/playlist.m3u8
户外美国 ,https://linear-600.frequency.stream/dist/xumo/600/hls/master/playlist.m3u8
外球  [Geo-blocked],https://amg00353-amg00353c17-xumo-us-2554.playouts.now.amagi.tv/lionsgate-otspr-xumo/playlist.m3u8
PBS自然  [Geo-blocked],https://amg01597-wnetnewyorkpubl-pbsnature-xumo-8xorq.amagi.tv/playlist.m3u8
PokerGO ,https://linear-426.frequency.stream/dist/xumo/426/hls/master/playlist.m3u8
波特兰迪亚,https://amc-portlandia-1-us.xumo.wurl.tv/playlist.m3u8
房产与翻新  [Geo-blocked],https://linear-476.frequency.stream/dist/xumo/476/hls/master/playlist.m3u8
追求UP ,https://linear-205.frequency.stream/dist/xumo/205/hls/master/playlist.m3u8
QVC大碗菜 [Geo-blocked],https://amg01717-qvc-amg01717c3-xumo-us-2876.playouts.now.amagi.tv/playlist.m3u8
真实灾难频道  [Geo-blocked],https://linear-475.frequency.stream/dist/xumo/475/hls/master/playlist.m3u8
真实主妇宝库 ,https://xumo-xumoent-vc-123-8gq0q.fast.nbcuni.com/live/master.m3u8
REELZ名人与恶名 ,https://linear-190.frequency.stream/dist/xumo/190/hls/master/playlist.m3u8
路透社现在时 ,https://amg00453-reuters-amg00453c1-xumo-us-2073.playouts.now.amagi.tv/reuters-reuters-hls/playlist.m3u8
RIG TV ,https://buzzr-rigtv-xumo.amagi.tv/playlist.m3u8
塞勒姆新闻频道  [Geo-blocked],https://amg00732-salemnewsfast-amg00732c2-xumo-us-1316.playouts.now.amagi.tv/snc-xm/playlist.m3u8
被钟声拯救 ,https://xumo-xumoent-vc-111-0pd1g.fast.nbcuni.com/live/master.m3u8
Shudder惊吓,https://amc-scaresbyshudder-1-us.xumo.wurl.tv/playlist.m3u8
黑色色调  [Geo-blocked],https://xumo-fusebeats.amagi.tv/playlist.m3u8
Shop LC ,https://cdn-shop-lc-01.akamaized.net/Content/HLS_HLS/Live/channel(xumo)/index.m3u8
AMC故事,https://amc-amcpresents-1-us.xumo.wurl.tv/playlist.m3u8
大力士冠军联赛,https://rightsboosterltd-scl-1-us.xumo.wurl.tv/playlist.m3u8
超市大扫荡  [Geo-blocked],https://amg00145-letsplayinc-supermarketswep-xumo-59bvy.amagi.tv/playlist.m3u8
转向格斗 ,https://linear-253.frequency.stream/dist/xumo/253/hls/master/playlist.m3u8
Tastemade ,https://tastemade-xumo.amagi.tv/playlist.m3u8
Tastemade旅行  [Geo-blocked],https://tm-tmtar-xumo.amagi.tv/playlist.m3u8
康纳一家  [Geo-blocked],https://amg00353-amg00353c36-xumo-us-3803.playouts.now.amagi.tv/playlist.m3u8
设计网络  [Geo-blocked],https://amg00441-amg00441c1-xumo-us-5144.playouts.now.amagi.tv/playlist.m3u8
杰米·奥利弗频道 ,https://jamieoliver-xumo.amagi.tv/playlist.m3u8
独行侠 ,https://xumo-xumoent-ch829-wojlf.fast.nbcuni.com/live/master.m3u8
价格猜猜猜（巴克时代）  [Geo-blocked],https://amg00145-letsplayinc-thepriceisright-xumo-eqq6a.amagi.tv/playlist.m3u8
行尸走肉宇宙,https://amc-twdfanexperience-1-us.xumo.wurl.tv/playlist.m3u8
Toon Goggles (720p) [Geo-blocked],https://tg-tg-xumo.otteravision.com/tg/tg/tg.m3u8
顶级大厨宝库 ,https://xumo-xumoent-vc-116-hrcw0.fast.nbcuni.com/live/master.m3u8
翠贝卡频道  [Geo-blocked],https://amg02507-giantpictures-tribeca-xumo-ey2b7.amagi.tv/playlist.m3u8
TV One罪案与正义 ,https://linear-593.frequency.stream/dist/xumo/593/hls/master/playlist.m3u8
UFC ,https://linear-893.frequency.stream/dist/xumo/893/hls/master/playlist.m3u8
环球动作 ,https://xumo-xumoent-ch828-w6val.fast.nbcuni.com/live/master.m3u8
环球罪案 ,https://xumo-xumoent-vc-107-xmuvk.fast.nbcuni.com/live/master.m3u8
环球怪物 ,https://xumo-xumoent-ch824-d4q5c.fast.nbcuni.com/live/master.m3u8
环球西部片 ,https://xumo-xumoent-ch834-iwtka.fast.nbcuni.com/live/master.m3u8
今日美国新闻  [Geo-blocked],https://usatodaynews-xumo.amagi.tv/playlist.m3u8
WaypointTV ,https://amg00381-waypointcommuni-waypointtv-xumo-syiru.amagi.tv/playlist.m3u8
狂野西部TV ,https://linear-799.frequency.stream/dist/xumo/799/hls/master/playlist.m3u8
女子体育网络 [Geo-blocked],https://womensnetwork-xumo.amagi.tv/playlist.m3u8
世界扑克巡回赛 ,https://amg00218-wptenterprisesi-worldpokertour-xumo-us.amagi.tv/playlist.m3u8
探索 ,https://xplore-xumo.amagi.tv/playlist.m3u8



美国 · SOFAST,#genre#

